2026-04-09 17:13:39 | app_user | employee | s1 | 10.0.0.12 | desktop | prod | public | SELECT | products | SUCCESS | 1 | 10 | SELECT COUNT(*) FROM products WHERE category = 'home';
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET status = 'inactive' WHERE customer_id = 77;
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 149;
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 56 | 16 | SELECT * FROM products WHERE price > 200;
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM customers WHERE status = 'active';
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 1 | SELECT * FROM customers WHERE customer_id = 89;
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | UPDATE | orders | SUCCESS | 1 | 0 | UPDATE orders SET status = 'active' WHERE order_id = 71;
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 12 | 0 | SELECT * FROM products WHERE category = 'toys';
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 44 | 0 | SELECT * FROM customers WHERE last_login > '2026-04-02';
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | INSERT | customers | SUCCESS | 1 | 0 | INSERT INTO customers (name, city, email, status) VALUES ('user_185', 'Riverside', 'u185@mail.com', 'inactive');
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 1 | 1 | SELECT COUNT(*) FROM products WHERE category = 'books';
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 58 | 1 | SELECT * FROM customers WHERE created_date > '2026-03-24';
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | INSERT | orders | SUCCESS | 1 | 1 | INSERT INTO orders (customer_id, total, status) VALUES (32, 350.38, 'active');
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 13 | 0 | SELECT * FROM products WHERE category = 'books';
2026-04-09 17:14:11 | report_svc | employee | s30 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 1 | 0 | SELECT name, price FROM products WHERE product_id = 41;

2026-04-09 17:14:11 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 2 | INSERT INTO orders (customer_id, total, status) VALUES (6, 328.96, 'inactive');
2026-04-09 17:14:11 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 38 | 1 | SELECT * FROM products WHERE price > 300;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | orders | SUCCESS | 113 | 1 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 4 | SELECT name, email FROM customers WHERE customer_id = 27;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | orders | SUCCESS | 1 | 1 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-04-01';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 12 | 1 | SELECT * FROM products WHERE category = 'office';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | orders | SUCCESS | 311 | 1 | SELECT * FROM orders WHERE order_date > '2026-03-08';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 197;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET stock = 151 WHERE product_id = 28;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 0 | SELECT name, price FROM products WHERE product_id = 98;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 5 | UPDATE customers SET status = 'inactive' WHERE customer_id = 132;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | orders | SUCCESS | 113 | 1 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | orders | SUCCESS | 113 | 0 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 88 | 0 | SELECT * FROM products WHERE stock > 22;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 1 | INSERT INTO orders (customer_id, total, status) VALUES (28, 330.25, 'active');
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 54 | 0 | SELECT * FROM products WHERE stock > 93;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET last_login = '2026-04-08' WHERE customer_id = 53;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET city = 'Glendora' WHERE customer_id = 79;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | INSERT | customers | SUCCESS | 1 | 1 | INSERT INTO customers (name, city, email, status) VALUES ('user_86', 'Fullerton', 'u86@mail.com', 'pending');
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM customers WHERE status = 'active';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | orders | SUCCESS | 2 | 1 | SELECT order_id, total FROM orders WHERE customer_id = 189;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | customers | SUCCESS | 61 | 0 | SELECT * FROM customers WHERE created_date > '2026-03-22';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 2 | UPDATE products SET price = 177.98 WHERE product_id = 85;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 93 | 2 | SELECT * FROM products WHERE price > 50;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | orders | SUCCESS | 5 | 0 | SELECT order_id, total FROM orders WHERE customer_id = 71;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 61 | 0 | SELECT * FROM products WHERE stock > 79;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 2 | SELECT * FROM customers WHERE customer_id = 76;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 13 | 0 | SELECT * FROM products WHERE category = 'clothing';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | orders | SUCCESS | 518 | 0 | SELECT * FROM orders WHERE total > 35.43;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 12 | 0 | SELECT * FROM products WHERE category = 'toys';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM customers WHERE status = 'pending';
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 0 | SELECT name, price FROM products WHERE product_id = 89;
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | INSERT | customers | SUCCESS | 1 | 0 | INSERT INTO customers (name, city, email, status) VALUES ('user_144', 'Pomona', 'u144@mail.com', 'active');
2026-04-09 17:14:12 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 14;
2026-04-09 17:14:13 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 3 | SELECT COUNT(*) FROM products WHERE category = 'office';
2026-04-09 17:14:13 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET status = 'active' WHERE customer_id = 14;
2026-04-09 17:14:13 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | orders | SUCCESS | 125 | 0 | SELECT * FROM orders WHERE order_date > '2026-03-30';
2026-04-09 17:14:13 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 2 | INSERT INTO orders (customer_id, total, status) VALUES (122, 262.79, 'active');
2026-04-09 17:14:13 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET city = 'Azusa' WHERE customer_id = 157;
2026-04-09 17:14:13 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | orders | SUCCESS | 113 | 2 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:13 | dev_user | employee | s31 | 10.0.0.31 | laptop | prod | public | SELECT | products | SUCCESS | 38 | 0 | SELECT * FROM products WHERE price > 300;

2026-04-09 17:14:13 | dev_user | employee | s32 | 10.0.0.30 | workstation | prod | public | SELECT | orders | SUCCESS | 3 | 1 | SELECT * FROM orders WHERE customer_id = 91;
2026-04-09 17:14:13 | dev_user | employee | s32 | 10.0.0.30 | workstation | prod | public | SELECT | customers | SUCCESS | 86 | 1 | SELECT * FROM customers WHERE created_date > '2026-02-26';
2026-04-09 17:14:13 | dev_user | employee | s32 | 10.0.0.30 | workstation | prod | public | SELECT | products | SUCCESS | 1 | 6 | SELECT COUNT(*) FROM products WHERE category = 'office';
2026-04-09 17:14:13 | dev_user | employee | s32 | 10.0.0.30 | workstation | prod | public | SELECT | customers | SUCCESS | 191 | 0 | SELECT * FROM customers WHERE last_login > '2026-02-28';
2026-04-09 17:14:13 | dev_user | employee | s32 | 10.0.0.30 | workstation | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET price = 102.28 WHERE product_id = 14;
2026-04-09 17:14:13 | dev_user | employee | s32 | 10.0.0.30 | workstation | prod | public | UPDATE | customers | SUCCESS | 1 | 3 | UPDATE customers SET last_login = '2026-02-13' WHERE customer_id = 194;
2026-04-09 17:14:13 | dev_user | employee | s32 | 10.0.0.30 | workstation | prod | public | SELECT | products | SUCCESS | 62 | 1 | SELECT * FROM products WHERE stock > 73;

2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 1 | SELECT * FROM customers WHERE customer_id = 112;
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 2 | 1 | SELECT * FROM orders WHERE customer_id = 105;
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | INSERT | customers | SUCCESS | 1 | 2 | INSERT INTO customers (name, city, email, status) VALUES ('user_122', 'Claremont', 'u122@mail.com', 'active');
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 467 | 0 | SELECT * FROM orders WHERE total > 76.61;
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 1 | SELECT COUNT(*) FROM products WHERE category = 'home';
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 2 | 0 | SELECT * FROM orders WHERE customer_id = 159;
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET last_login = '2026-02-09' WHERE customer_id = 196;
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | SELECT | customers | SUCCESS | 23 | 2 | SELECT * FROM customers WHERE city = 'Riverside';
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 2 | INSERT INTO orders (customer_id, total, status) VALUES (58, 227.13, 'active');
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | UPDATE | orders | SUCCESS | 1 | 0 | UPDATE orders SET status = 'active' WHERE order_id = 194;
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 154 | 1 | SELECT * FROM orders WHERE order_date > '2026-03-27';
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | SELECT | customers | SUCCESS | 25 | 0 | SELECT * FROM customers WHERE city = 'Claremont';
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET city = 'Azusa' WHERE customer_id = 47;
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 0 | INSERT INTO orders (customer_id, total, status) VALUES (65, 257.57, 'active');
2026-04-09 17:14:13 | dev_user | employee | s33 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 75 | 0 | SELECT * FROM orders WHERE total > 448.63;

2026-04-09 17:14:13 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 1 | SELECT * FROM customers WHERE customer_id = 54;
2026-04-09 17:14:13 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 66 | 1 | SELECT * FROM products WHERE price > 150;
2026-04-09 17:14:13 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET last_login = '2026-03-20' WHERE customer_id = 58;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 0 | UPDATE products SET price = 347.64 WHERE product_id = 34;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 1 | SELECT COUNT(*) FROM products WHERE category = 'books';
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 8 | UPDATE products SET stock = 63 WHERE product_id = 60;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET last_login = '2026-02-25' WHERE customer_id = 87;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 113 | 2 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 500 | 1 | SELECT * FROM orders WHERE total > 48.12;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 4 | UPDATE customers SET status = 'active' WHERE customer_id = 71;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 286 | 1 | SELECT * FROM orders WHERE total > 231.35;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 83 | 0 | SELECT * FROM orders WHERE order_date > '2026-04-04';
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 113 | 0 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT * FROM customers WHERE customer_id = 105;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 46 | 0 | SELECT * FROM products WHERE price > 250;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET last_login = '2026-02-21' WHERE customer_id = 167;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 235 | 0 | SELECT * FROM orders WHERE order_date > '2026-03-18';
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET status = 'inactive' WHERE customer_id = 192;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET city = 'Azusa' WHERE customer_id = 59;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 3 | 0 | SELECT * FROM orders WHERE customer_id = 67;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT * FROM customers WHERE customer_id = 117;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 4 | 0 | SELECT order_id, total FROM orders WHERE customer_id = 19;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET status = 'active' WHERE customer_id = 87;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 112;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 323 | 0 | SELECT * FROM orders WHERE total > 197.54;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 20 | 0 | SELECT * FROM customers WHERE city = 'Irvine';
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 80 | 1 | SELECT * FROM products WHERE stock > 36;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 0 | UPDATE products SET stock = 130 WHERE product_id = 37;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 12 | 0 | SELECT * FROM products WHERE category = 'electronics';
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 282 | 1 | SELECT * FROM orders WHERE total > 237.85;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 0 | UPDATE products SET price = 117.68 WHERE product_id = 46;
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | INSERT | orders | SUCCESS | 1 | 1 | INSERT INTO orders (customer_id, total, status) VALUES (199, 350.21, 'active');
2026-04-09 17:14:14 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 70 | 0 | SELECT * FROM customers WHERE created_date > '2026-03-15';
2026-04-09 17:14:15 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 1 | SELECT name, email FROM customers WHERE customer_id = 48;
2026-04-09 17:14:15 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 60 | 0 | SELECT * FROM products WHERE stock > 80;
2026-04-09 17:14:15 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 60 | 0 | SELECT * FROM products WHERE stock > 80;
2026-04-09 17:14:15 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-03-24';
2026-04-09 17:14:15 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | products | SUCCESS | 1 | 0 | SELECT COUNT(*) FROM products WHERE category = 'office';
2026-04-09 17:14:15 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | SELECT | orders | SUCCESS | 131 | 3 | SELECT * FROM orders WHERE total > 390.46;
2026-04-09 17:14:15 | analyst | employee | s34 | 10.0.0.21 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 0 | UPDATE products SET stock = 52 WHERE product_id = 44;

2026-04-09 17:14:15 | dev_user | employee | s35 | 10.0.0.30 | laptop | prod | public | SELECT | customers | SUCCESS | 26 | 1 | SELECT * FROM customers WHERE last_login > '2026-04-05';
2026-04-09 17:14:15 | dev_user | employee | s35 | 10.0.0.30 | laptop | prod | public | SELECT | customers | SUCCESS | 23 | 1 | SELECT * FROM customers WHERE city = 'Pomona';
2026-04-09 17:14:15 | dev_user | employee | s35 | 10.0.0.30 | laptop | prod | public | UPDATE | orders | SUCCESS | 1 | 1 | UPDATE orders SET status = 'active' WHERE order_id = 13;
2026-04-09 17:14:15 | dev_user | employee | s35 | 10.0.0.30 | laptop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT name, email FROM customers WHERE customer_id = 70;
2026-04-09 17:14:15 | dev_user | employee | s35 | 10.0.0.30 | laptop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET price = 368.4 WHERE product_id = 91;
2026-04-09 17:14:15 | dev_user | employee | s35 | 10.0.0.30 | laptop | prod | public | SELECT | orders | SUCCESS | 4 | 3 | SELECT * FROM orders WHERE customer_id = 101;

2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET price = 159.14 WHERE product_id = 29;
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 79 | 0 | SELECT * FROM products WHERE stock > 50;
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | INSERT | customers | SUCCESS | 1 | 1 | INSERT INTO customers (name, city, email, status) VALUES ('user_165', 'Glendora', 'u165@mail.com', 'active');
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 1 | 1 | SELECT COUNT(*) FROM orders WHERE order_date > '2026-02-18';
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | INSERT | orders | SUCCESS | 1 | 4 | INSERT INTO orders (customer_id, total, status) VALUES (10, 291.35, 'inactive');
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT * FROM customers WHERE customer_id = 167;
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 78 | 0 | SELECT * FROM customers WHERE created_date > '2026-03-08';
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 112 | 10 | SELECT * FROM orders WHERE status = 'shipped';
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | UPDATE | products | SUCCESS | 1 | 1 | UPDATE products SET price = 190.52 WHERE product_id = 19;
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 3 | 0 | SELECT order_id, total FROM orders WHERE customer_id = 35;
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 1 | UPDATE customers SET status = 'active' WHERE customer_id = 52;
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET last_login = '2026-02-15' WHERE customer_id = 58;
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 198 | 0 | SELECT * FROM orders WHERE total > 327.97;
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET last_login = '2026-02-18' WHERE customer_id = 33;
2026-04-09 17:14:15 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 1 | 0 | SELECT * FROM customers WHERE customer_id = 122;
2026-04-09 17:14:16 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 47 | 4 | SELECT * FROM products WHERE price > 250;
2026-04-09 17:14:16 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET status = 'pending' WHERE customer_id = 99;
2026-04-09 17:14:16 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET status = 'pending' WHERE customer_id = 183;
2026-04-09 17:14:16 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 11 | 0 | SELECT * FROM products WHERE price > 400;
2026-04-09 17:14:16 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | orders | SUCCESS | 288 | 1 | SELECT * FROM orders WHERE total > 232.2;
2026-04-09 17:14:16 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | customers | SUCCESS | 18 | 0 | SELECT * FROM customers WHERE city = 'Pasadena';
2026-04-09 17:14:16 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | INSERT | orders | SUCCESS | 1 | 0 | INSERT INTO orders (customer_id, total, status) VALUES (8, 498.67, 'inactive');
2026-04-09 17:14:16 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | SELECT | products | SUCCESS | 13 | 1 | SELECT * FROM products WHERE category = 'clothing';
2026-04-09 17:14:16 | report_svc | employee | s36 | 10.0.0.40 | desktop | prod | public | UPDATE | customers | SUCCESS | 1 | 0 | UPDATE customers SET status = 'active' WHERE customer_id = 31;
